CCDReservoir,CCDdischarge,CCDpower,CCSReservoir,CCSdischarge,CCSpower,CIMReservoir,CIMdischarge,CIMpower,CSHReservoir,CSHdischarge,CSHpower
99.29381558441558,15.928478927941056,19.527827153694012,100.0,15.350218378503454,30.131853413550246,89.62175440081246,73.43384605095967,70.96812944795326,100.0,78.74244982251844,83.82999448481704
100.0,20.3000543927935,24.162570162481536,100.0,18.71646275031576,33.34039021284337,89.58086281313474,73.41297398515349,70.94584417830035,100.0,76.10725809242886,81.69482383856734
100.0,23.886795149955724,27.923097914528203,100.0,21.501267848706597,35.99472764364978,89.49489251861883,73.3690965023741,70.89898937041552,100.0,73.99762716948625,79.98549101349597
100.0,23.823801268842136,27.857051798813313,100.0,21.41892999354024,35.91624652407807,89.4423874407583,73.34229920417309,70.87037458364426,100.0,74.70368077161217,80.55757283285752
100.0,22.210188775701805,26.165255489071928,100.0,20.13237690297824,34.689967254866296,89.30467163168585,73.27201230522304,70.79531906954733,100.0,73.34339895472394,79.4554000129769
100.0,21.70502630600247,25.635616253160755,100.0,19.72666531686576,34.30326606720549,89.11925778605281,73.17738246505718,70.69426976210845,100.0,72.39292073515442,78.68527121723332
100.0,20.237995728530294,24.09750444383246,100.0,18.532670002603183,33.165206996023805,88.85123772850373,73.04058717314251,70.54819943211808,100.0,70.9740103912286,77.53559645081755
100.0,18.534738096882165,22.311719199859798,100.0,17.135336823532814,31.83333928896281,88.49558437711579,72.85906507055441,70.35436877741577,100.0,69.47900025766555,76.32426112769271
100.0,18.606211923530275,22.386655984778308,100.0,17.161754355518273,31.858519257257207,88.084163422478,72.6490871397044,70.13014642980652,100.0,68.05377133913017,75.16946372956139
100.0,20.029631352539198,23.879044137896503,100.0,18.296647673039654,32.9402433795057,87.7539480365606,72.48055239751221,69.95018064833184,100.0,69.11558030512217,76.02979658707501
100.0,21.305257445089325,25.216477480409583,100.0,19.347564091439367,33.94192286701838,87.47938600203113,72.34041998261219,69.8005451302306,100.0,69.70608052240729,76.50825168699714
100.0,21.77286587027864,25.706743108930223,100.0,19.754143406704653,34.32945567712259,87.23917357819906,72.21781582291179,69.6696296936714,100.0,70.12552542620574,76.84810942771867
100.0,20.939408366314264,24.832902385899907,100.0,19.09196964876252,33.69830297045142,86.9767412830061,72.08387614525513,69.52660581350904,100.0,69.7681471539494,76.55854204515961
100.0,19.320950190011352,23.136025336103952,100.0,17.79577512316933,32.46283622235505,86.68201802640489,71.93345816892932,69.36598123441509,100.0,69.43282812938656,76.28684709966261
100.0,17.517144632739615,21.244820869739375,100.0,16.36508257889104,31.09917162608176,86.27178402166554,71.72407543636729,69.14240503449155,100.0,67.3326269964273,74.58515604723591
100.0,16.8435946731405,20.538635555666826,100.0,15.831814807315919,30.590887237194313,85.77804036899121,71.47207918143516,68.87331637574853,100.0,65.49865975456396,73.09917839994809
100.0,16.918702762160546,20.617382770447886,100.0,15.881564612076861,30.638306283947088,85.22816308395397,71.19143315722597,68.57363580932272,100.0,63.97510643125521,71.86471418375292
100.0,18.308202409031384,22.074207245324587,100.0,17.010094582477656,31.713964759998962,84.74627411983752,70.94548251187052,68.31100635226879,100.0,64.67243017071304,72.42972359200623
100.0,19.88789512003363,23.730440377537988,100.0,18.35237516751993,32.993360014553396,84.29249111374409,70.71388350163846,68.06369787590324,100.0,64.46194818230414,72.25917872437061
100.0,22.298622493418957,26.257974113111185,100.0,20.378619153674833,34.92467319836794,83.73185934326338,78.12356048953387,74.61288018055731,100.0,69.92779980540483,76.68789985076563
100.0,22.316793805278646,26.27702576171044,100.0,20.48197533720919,35.02318797266041,82.598182549086,100.0,93.99592972461367,100.0,82.9913816642118,87.2727014663898
100.0,20.447571525312032,24.317234559246923,100.0,19.050511478128403,33.65878791028873,81.42968855788762,100.0,93.89030505451301,100.0,82.82985997607942,87.14182941863483
100.0,18.24763136949909,22.010701249280224,100.0,17.330672297264723,32.019523636269135,80.17608327691266,100.0,93.77698576654956,100.0,81.72535928961223,86.24690987542174
100.0,16.71397264854139,20.402732894374484,100.0,16.12809610582439,30.873287702383116,78.84183945497631,100.0,93.65637684061083,100.0,80.50856257234825,85.26099792369581
100.0,16.47168849041221,20.148709410910545,100.0,15.960335136281682,30.71338652251878,77.44622757278267,100.0,93.53022105531389,100.0,79.28445892157353,84.26915715027252
100.0,17.354814246793065,21.07462484039757,100.0,16.710631610408893,31.428531471711846,76.0437288422478,100.0,93.4034418740103,100.0,78.84027427920947,83.90925901894629
100.0,17.908433548118243,21.65506847257342,100.0,17.217867507399802,31.912003625354092,74.62424889979688,100.0,93.27512922953713,100.0,78.28071700246512,83.45587853620555
